file,species,px_cm,base_x,base_y,tip_x,tip_y
TIP1A_d.tif,Erythroxylym novogranatense,28.4,249.833,200.833,148.833,198
TIP1A_e.tif,Erythroxylym novogranatense,28.4,250.167,201.167,149.667,199
TIP1A_f.tif,Erythroxylym novogranatense,28.4,276,190.167,122.5,206.667
TIP1A_g.tif,Erythroxylym novogranatense,28.4,273.667,197,125.667,202.5
TIP1A_h.tif,Erythroxylym novogranatense,28.4,281.333,200,118.75,206
TIP1A_i.tif,Erythroxylym novogranatense,28.4,254.25,195.25,144.75,201.75
TIP1A_j.tif,Erythroxylym novogranatense,28.4,231.333,201.083,167.667,195.083
TIP1A_k.tif,Erythroxylym novogranatense,28.4,254.25,192.625,144.5,210.167
TIP1A_l.tif,Erythroxylym novogranatense,28.4,279.5,192.5,119.75,197
TIP1A_m.tif,Erythroxylym novogranatense,28.4,280.167,197,118.5,201.167
TIP1A_n.tif,Erythroxylym novogranatense,28.4,250.333,191.833,149.667,199.5
TIP1A_o.tif,Erythroxylym novogranatense,28.4,256.333,200.167,143.667,205.667
TIP1A_p.tif,Erythroxylym novogranatense,28.4,250.833,198,149.667,201.333
TIP1A_q.tif,Erythroxylym novogranatense,28.4,243.333,192.167,155.667,203.167
TIP1A_r.tif,Erythroxylym novogranatense,28.4,272.833,197.667,126.667,201.167
TIP1B_a.tif,Erythroxylym novogranatense,28.4,269.333,194.333,129.5,196.667
TIP1B_b.tif,Erythroxylym novogranatense,28.4,250.333,191.833,148.667,203.667
TIP1B_c.tif,Erythroxylym novogranatense,28.4,253.333,191.667,146.5,203
TIP1B_d.tif,Erythroxylym novogranatense,28.4,259.333,197.833,140.833,205.167
TIP1B_e.tif,Erythroxylym novogranatense,28.4,245.333,206,153.667,198.667
TIP1B_f.tif,Erythroxylym novogranatense,28.4,261.167,191,138.5,208.167
TIP1B_g.tif,Erythroxylym novogranatense,28.4,268.685,184.391,130.713,214.212
TIP1B_h.tif,Erythroxylym novogranatense,28.4,256.333,175,142.667,211.667
TIP1B_i.tif,Erythroxylym novogranatense,28.4,272.167,201.833,126.667,198.5
TIP1B_j.tif,Erythroxylym novogranatense,28.4,267.5,193.833,132.833,210.167
TIP1M_a.tif,Erythroxylym novogranatense,28.4,260.333,198.833,138.667,202.167
TIP1M_b.tif,Erythroxylym novogranatense,28.4,263.333,194.5,136.667,193.667
TIP1M_c.tif,Erythroxylym novogranatense,28.4,276,197.25,122.5,202
TIP1M_d.tif,Erythroxylym novogranatense,28.4,257.25,191.25,142.75,199.25
TIP1M_e.tif,Erythroxylym novogranatense,28.4,264,196.75,134.25,207
TIP1M_f.tif,Erythroxylym novogranatense,28.4,275.75,196,123.5,206.75
TIP1M_g.tif,Erythroxylym novogranatense,28.4,268,191,130.75,207.5
TIP1M_h.tif,Erythroxylym novogranatense,28.4,271.25,193.5,127.5,202
TIP1M_i.tif,Erythroxylym novogranatense,28.4,290.75,203.25,108.5,195.75
TIP1M_j.tif,Erythroxylym novogranatense,28.4,258.25,191.25,141.75,203.75
TIP1M_k.tif,Erythroxylym novogranatense,28.4,287.75,199.75,110.75,206.75
TIP1M_l.tif,Erythroxylym novogranatense,28.4,275.25,194.5,123.5,206.25
TIP2A_a.tif,Erythroxylym novogranatense,28.4,241.333,200.333,139.833,198.5
TIP2A_b.tif,Erythroxylym novogranatense,28.4,245.333,196.833,154.667,202.5
TIP2A_c.tif,Erythroxylym novogranatense,28.4,237.333,196.167,161.667,206.167
TIP2A_d.tif,Erythroxylym novogranatense,28.4,239.333,198.833,160.833,200.667
TIP2A_e.tif,Erythroxylym novogranatense,28.4,241.333,198.667,158.5,200.333
TIP2A_f.tif,Erythroxylym novogranatense,28.4,258.333,196.667,140.833,201.667
TIP2A_g.tif,Erythroxylym novogranatense,28.4,265.25,204,134.75,196.25
TIP2A_h.tif,Erythroxylym novogranatense,28.4,269.25,196.5,130.5,199.75
TIP2A_i.tif,Erythroxylym novogranatense,28.4,254.25,199.5,145.5,200
TIP2A_j.tif,Erythroxylym novogranatense,28.4,256,194.5,142.75,201.75
TIP2B_a.tif,Erythroxylym novogranatense,28.4,241.375,204.875,157.625,192.875
TIP2B_b.tif,Erythroxylym novogranatense,28.4,270.333,205,129.5,198.667
TIP2B_c.tif,Erythroxylym novogranatense,28.4,244.167,194.167,155.5,200.5
TIP2B_d.tif,Erythroxylym novogranatense,28.4,261.333,201,137.667,201.333
TIP2B_e.tif,Erythroxylym novogranatense,28.4,264.167,198.667,135.833,195
TIP2B_f.tif,Erythroxylym novogranatense,28.4,264.333,210.5,134.833,195.5
TIP2B_g.tif,Erythroxylym novogranatense,28.4,256.333,200.5,142.833,194.5
TIP2B_h.tif,Erythroxylym novogranatense,28.4,262.333,202.667,137.833,192.333
TIP2B_i.tif,Erythroxylym novogranatense,28.4,273.167,194,126.667,204.667
TIP2B_j.tif,Erythroxylym novogranatense,28.4,260.333,201,139.667,196.333
TIP2B_k.tif,Erythroxylym novogranatense,28.4,254.167,199.667,145.5,199.333
TIP2B_l.tif,Erythroxylym novogranatense,28.4,253.333,198.667,145.833,203.167
TIP2M_a.tif,Erythroxylym novogranatense,28.4,263.333,209.5,136.833,188.333
TIP2M_b.tif,Erythroxylym novogranatense,28.4,265.333,206.5,134.667,194.333
TIP2M_c.tif,Erythroxylym novogranatense,28.4,252.333,189.333,147.833,199.667
TIP2M_d.tif,Erythroxylym novogranatense,28.4,249.333,199.833,150.5,200.667
TIP2M_e.tif,Erythroxylym novogranatense,28.4,248.333,200,151.667,197.833
TIP2M_f.tif,Erythroxylym novogranatense,28.4,241.333,203,158.667,198.5
TIP2M_g.tif,Erythroxylym novogranatense,28.4,255.167,205.333,144.667,192.333
TIP2M_h.tif,Erythroxylym novogranatense,28.4,254,205.333,145.5,194.167
TIP2M_i.tif,Erythroxylym novogranatense,28.4,248.5,206,151.667,196.833
TIP2M_j.tif,Erythroxylym novogranatense,28.4,244.333,204.5,155.667,198
TIP3A_a.tif,Erythroxylym novogranatense,28.4,272.167,193.5,127.833,208.333
TIP3A_b.tif,Erythroxylym novogranatense,28.4,271.333,191.5,127.667,212.5
TIP3A_c.tif,Erythroxylym novogranatense,28.4,268.333,194.667,130.667,202.333
TIP3A_d.tif,Erythroxylym novogranatense,28.4,246.167,184.167,153.833,212
TIP3A_e.tif,Erythroxylym novogranatense,28.4,248.333,193,150.667,202.667
TIP3A_f.tif,Erythroxylym novogranatense,28.4,256.333,203,143.667,203.5
TIP3A_g.tif,Erythroxylym novogranatense,28.4,257,202,143,202.333
TIP3A_h.tif,Erythroxylym novogranatense,28.4,256.333,193,142.5,203.5
TIP3A_i.tif,Erythroxylym novogranatense,28.4,263.333,201,136.833,194.667
TIP3A_j.tif,Erythroxylym novogranatense,28.4,253.333,198.5,146.5,199.667
TIP3A_k.tif,Erythroxylym novogranatense,28.4,275,202.25,123.5,197.75
TIP3A_l.tif,Erythroxylym novogranatense,28.4,246,173.75,152.75,216.75
TIP3B_a.tif,Erythroxylym novogranatense,28.4,268.333,213,131.833,202
TIP3B_b.tif,Erythroxylym novogranatense,28.4,268.333,213.5,131.833,197.333
TIP3B_c.tif,Erythroxylym novogranatense,28.4,278.25,213.75,121.5,199.5
TIP3B_d.tif,Erythroxylym novogranatense,28.4,278.25,212.75,120.5,196.75
TIP3B_e.tif,Erythroxylym novogranatense,28.4,277,206.5,121.75,199.25
TIP3B_f.tif,Erythroxylym novogranatense,28.4,292.25,206,107.5,202.75
TIP3B_g.tif,Erythroxylym novogranatense,28.4,280,201.5,117.75,198
TIP3B_h.tif,Erythroxylym novogranatense,28.4,279.25,191,119.5,201.75
TIP3B_i.tif,Erythroxylym novogranatense,28.4,270,218.5,129.5,195.75
TIP3B_j.tif,Erythroxylym novogranatense,28.4,280,225.25,119,192.75
TIP3M_a.tif,Erythroxylym novogranatense,28.4,259.333,200,140.833,204
TIP3M_b.tif,Erythroxylym novogranatense,28.4,273.5,200.75,125.75,203.75
TIP3M_c.tif,Erythroxylym novogranatense,28.4,265,198.75,134.75,196.5
TIP3M_d.tif,Erythroxylym novogranatense,28.4,270,191.5,129.5,205.5
TIP3M_e.tif,Erythroxylym novogranatense,28.4,260,213.75,140,201
TIP3M_f.tif,Erythroxylym novogranatense,28.4,259,201.5,140.5,203.75
TIP3M_g.tif,Erythroxylym novogranatense,28.4,265,200.75,133.5,192.75
TIP3M_h.tif,Erythroxylym novogranatense,28.4,258,187.75,140.5,203
TIP3M_i.tif,Erythroxylym novogranatense,28.4,265.25,196.25,133.75,203.5
TIP3M_j.tif,Erythroxylym novogranatense,28.4,271.75,198.25,126.75,203.25
TMA1A_a.tif,Erythroxylym coca,28.4,237.25,203.875,161.75,199
TMA1A_b.tif,Erythroxylym coca,28.4,273.25,209.75,125.5,198
TMA1A_c.tif,Erythroxylym coca,28.4,277,212.75,121.25,201
TMA1A_d.tif,Erythroxylym coca,28.4,271,213.75,128.5,189.5
TMA1A_e.tif,Erythroxylym coca,28.4,286.25,211.25,113.5,194
TMA1A_f.tif,Erythroxylym coca,28.4,293.25,211.5,105.5,198.25
TMA1A_g.tif,Erythroxylym coca,28.4,305.833,203.5,91.833,194.5
TMA1A_h.tif,Erythroxylym coca,28.4,274.833,202.167,125.167,193.167
TMA1A_i.tif,Erythroxylym coca,28.4,279.167,200.5,120.167,190.5
TMA1A_j.tif,Erythroxylym coca,28.4,278.167,201.833,121.5,193.167
TMA1A_k.tif,Erythroxylym coca,28.4,278.833,206.5,121.167,191.167
TMA1A_l.tif,Erythroxylym coca,28.4,283.167,202.167,115.833,192.167
TMA1A_m.tif,Erythroxylym coca,28.4,301.833,208.5,96.5,215.167
TMA1B_a.tif,Erythroxylym coca,28.4,308.25,200.75,90.75,206.5
TMA1B_b.tif,Erythroxylym coca,28.4,309,198.5,89.5,209.25
TMA1B_c.tif,Erythroxylym coca,28.4,284,183.25,115.75,217.25
TMA1B_d.tif,Erythroxylym coca,28.4,312.5,205.833,86.5,188.5
TMA1B_e.tif,Erythroxylym coca,28.4,309.833,209.833,88.833,206.833
TMA1B_f.tif,Erythroxylym coca,28.4,306.167,189.167,94.167,200.167
TMA1B_g.tif,Erythroxylym coca,28.4,311.833,197.5,87.833,202.167
TMA1B_h.tif,Erythroxylym coca,28.4,312.833,197.167,86.167,207.167
TMA1B_i.tif,Erythroxylym coca,28.4,293.833,209.167,105.833,216.167
TMA1B_j.tif,Erythroxylym coca,28.4,309.167,201.5,90.833,201.167
TMA1M_a.tif,Erythroxylym coca,28.4,315.167,210.5,85.167,190.833
TMA1M_b.tif,Erythroxylym coca,28.4,317.833,182.833,81.167,198.5
TMA1M_c.tif,Erythroxylym coca,28.4,283.167,197.833,116.833,198.5
TMA1M_d.tif,Erythroxylym coca,28.4,284.167,194.833,114.833,200.167
TMA1M_e.tif,Erythroxylym coca,28.4,349,219.5,50.5,191.5
TMA1M_f.tif,Erythroxylym coca,28.4,285,201.75,114.5,200
TMA1M_g.tif,Erythroxylym coca,28.4,301.167,204.833,98.167,201.5
TMA1M_h.tif,Erythroxylym coca,28.4,291.333,195,108.5,202.5
TMA1M_i.tif,Erythroxylym coca,28.4,314.5,206,84.5,204.5
TMA1M_j.tif,Erythroxylym coca,28.4,307.5,196,91,204.5
TMA2A_a.tif,Erythroxylym coca,28.4,292.75,202.75,106.75,199.25
TMA2A_b.tif,Erythroxylym coca,28.4,320.833,199.167,79.167,191.833
TMA2A_c.tif,Erythroxylym coca,28.4,305.833,202.167,93.167,200.833
TMA2A_d.tif,Erythroxylym coca,28.4,329.167,202.167,71.167,202.5
TMA2A_e.tif,Erythroxylym coca,28.4,309.167,186.5,91.167,218.833
TMA2A_f.tif,Erythroxylym coca,28.4,311.5,202.833,88.5,200.5
TMA2A_g.tif,Erythroxylym coca,28.4,327.167,196.167,72.5,210.167
TMA2A_h.tif,Erythroxylym coca,28.4,308.167,186.167,90.833,206.833
TMA2A_i.tif,Erythroxylym coca,28.4,317.833,222.5,81.5,202.167
TMA2A_j.tif,Erythroxylym coca,28.4,292.833,189.833,106.833,198.167
TMA2B_a.tif,Erythroxylym coca,28.4,330.167,197.5,69.167,203.833
TMA2B_b.tif,Erythroxylym coca,28.4,334.833,206.167,64.833,200.5
TMA2B_c.tif,Erythroxylym coca,28.4,325.5,216.5,73.833,188.167
TMA2B_d.tif,Erythroxylym coca,28.4,338.5,200,60.833,210.167
TMA2B_e.tif,Erythroxylym coca,28.4,338.5,199,60.5,195
TMA2B_f.tif,Erythroxylym coca,28.4,286.5,206.5,113.5,206
TMA2B_g.tif,Erythroxylym coca,28.4,312.5,216,87,188.5
TMA2B_h.tif,Erythroxylym coca,28.4,322.5,203.5,76,193.5
TMA2B_i.tif,Erythroxylym coca,28.4,298.5,198,100.5,204
TMA2B_j.tif,Erythroxylym coca,28.4,295.833,202.167,102.833,201.833
TMA2B_k.tif,Erythroxylym coca,28.4,294.167,186.5,105.167,212.5
TMA2M_a.tif,Erythroxylym coca,28.4,284,189.75,115,208
TMA2M_b.tif,Erythroxylym coca,28.4,295.25,209,104.5,195.75
TMA2M_c.tif,Erythroxylym coca,28.4,296.75,196.75,101.5,205.5
TMA2M_d.tif,Erythroxylym coca,28.4,312.167,181.167,86.75,205.75
TMA2M_e.tif,Erythroxylym coca,28.4,288.5,202.833,110.833,198.833
TMA2M_f.tif,Erythroxylym coca,28.4,269.833,185.5,129.5,209.5
TMA2M_g.tif,Erythroxylym coca,28.4,285.833,206.833,112.5,203.5
TMA2M_h.tif,Erythroxylym coca,28.4,281.833,190.5,116.833,202.167
TMA2M_i.tif,Erythroxylym coca,28.4,301.833,203.833,98.167,199.167
TMA2M_j.tif,Erythroxylym coca,28.4,292.167,202.167,106.833,202.5
TMA3A_a.tif,Erythroxylym coca,28.4,285,209.5,115,197
TMA3A_b.tif,Erythroxylym coca,28.4,278,207.5,121.25,194.25
TMA3A_c.tif,Erythroxylym coca,28.4,288,213.5,111.75,183
TMA3A_d.tif,Erythroxylym coca,28.4,290.25,204.25,109,199
TMA3A_e.tif,Erythroxylym coca,28.4,297.5,202.5,102.5,199.75
TMA3A_f.tif,Erythroxylym coca,28.4,319.167,195.167,80.833,212.167
TMA3A_g.tif,Erythroxylym coca,28.4,285.167,196.5,113.5,204.833
TMA3A_h.tif,Erythroxylym coca,28.4,282.167,194.5,116.5,195.833
TMA3A_i.tif,Erythroxylym coca,28.4,290.5,206.833,109.833,206.833
TMA3A_j.tif,Erythroxylym coca,28.4,87.833,199.833,311.167,191.5
TMA3A_k.tif,Erythroxylym coca,28.4,79.833,200.5,318.5,204.5
TMA3A_l.tif,Erythroxylym coca,28.4,71.167,200.167,329.167,199.5
TMA3B_a.tif,Erythroxylym coca,28.4,311.833,204.833,86.833,194.167
TMA3B_b.tif,Erythroxylym coca,28.4,309.167,200.167,89.833,196.5
TMA3B_c.tif,Erythroxylym coca,28.4,312.167,201.833,87.5,195.5
TMA3B_d.tif,Erythroxylym coca,28.4,320.167,199.167,78.833,205.167
TMA3B_e.tif,Erythroxylym coca,28.4,342.833,205.833,56.833,183.167
TMA3B_f.tif,Erythroxylym coca,28.4,327.5,201.833,73.167,202.167
TMA3B_g.tif,Erythroxylym coca,28.4,308.833,191.167,90.167,207.167
TMA3B_h.tif,Erythroxylym coca,28.4,305.5,197.167,93.833,204.5
TMA3B_i.tif,Erythroxylym coca,28.4,294.5,202.5,104.167,205.167
TMA3B_j.tif,Erythroxylym coca,28.4,308.167,190.5,91.833,206.5
TMA3M_a.tif,Erythroxylym coca,28.4,258.333,192.833,140.833,196.5
TMA3M_b.tif,Erythroxylym coca,28.4,264.5,198,134.833,201
TMA3M_c.tif,Erythroxylym coca,28.4,318.167,203.833,81.5,205.5
TMA3M_d.tif,Erythroxylym coca,28.4,304.167,214.5,95.167,196.5
TMA3M_e.tif,Erythroxylym coca,28.4,318.5,196.833,81.5,196.833
TMA3M_f.tif,Erythroxylym coca,28.4,326.833,202.833,72.833,216.833
TMA3M_g.tif,Erythroxylym coca,28.4,303.167,198.833,95.833,198.833
TMA3M_h.tif,Erythroxylym coca,28.4,279.5,205.5,119.167,200.167
TMA3M_i.tif,Erythroxylym coca,28.4,288.833,181.833,110.833,210.5
TMA3M_j.tif,Erythroxylym coca,28.4,292.833,209.5,105.833,188.833
TMA4A_a.tif,Erythroxylym coca,28.4,304.75,199.5,95,207
TMA4A_b.tif,Erythroxylym coca,28.4,314.5,196.167,84.167,197.833
TMA4A_c.tif,Erythroxylym coca,28.4,312.833,204.167,84.5,193.833
TMA4A_d.tif,Erythroxylym coca,28.4,302.833,203.167,97.167,201.833
TMA4A_e.tif,Erythroxylym coca,28.4,295.833,204.167,103.833,198.167
TMA4A_f.tif,Erythroxylym coca,28.4,277.875,201,120.5,198.167
TMA4A_g.tif,Erythroxylym coca,28.4,298.5,187.833,102.5,199.833
TMA4A_h.tif,Erythroxylym coca,28.4,291.833,200.833,106.833,192.5
TMA4A_i.tif,Erythroxylym coca,28.4,286.833,195.5,111.5,202.167
TMA4A_j.tif,Erythroxylym coca,28.4,292.167,192.5,107.167,192.5
TMA4B_a.tif,Erythroxylym coca,28.4,293.25,187.75,107,210
TMA4B_b.tif,Erythroxylym coca,28.4,265.75,189,133.5,204
TMA4B_c.tif,Erythroxylym coca,28.4,284,199,115.75,200.5
TMA4B_d.tif,Erythroxylym coca,28.4,109,206.75,291.25,189
TMA4B_e.tif,Erythroxylym coca,28.4,129.5,197.5,270.25,201.75
TMA4B_f.tif,Erythroxylym coca,28.4,148.75,204.5,251.25,195.5
TMA4B_g.tif,Erythroxylym coca,28.4,113.5,201.5,286,199.25
TMA4B_h.tif,Erythroxylym coca,28.4,121.5,201,278,201.5
TMA4B_i.tif,Erythroxylym coca,28.4,93.75,202.75,306.25,206.75
TMA4B_j.tif,Erythroxylym coca,28.4,110.5,197.75,289.25,209
TMA4B_k.tif,Erythroxylym coca,28.4,76.833,198.167,321.5,199.5
TMA4M_a.tif,Erythroxylym coca,28.4,282,204.5,117.75,201.75
TMA4M_b.tif,Erythroxylym coca,28.4,111.75,195.25,288,200.5
TMA4M_c.tif,Erythroxylym coca,28.4,125.75,201,274,194.5
TMA4M_d.tif,Erythroxylym coca,28.4,113.5,196.5,285.5,182.75
TMA4M_e.tif,Erythroxylym coca,28.4,120.5,205,279,195
TMA4M_f.tif,Erythroxylym coca,28.4,92.5,222.25,306.25,195.5
TMA4M_g.tif,Erythroxylym coca,28.4,86.5,203.833,312.5,195.167
TMA4M_h.tif,Erythroxylym coca,28.4,120.5,215.5,277.833,185.167
TMA4M_i.tif,Erythroxylym coca,28.4,108.167,212.833,292.5,188.833
TMA4M_j.tif,Erythroxylym coca,28.4,126.167,206.167,272.833,189.833
TMA4M_k.tif,Erythroxylym coca,28.4,102.833,218.167,295.5,184.833
TMA5A_a.tif,Erythroxylym coca,28.4,295,201.75,104,209.75
TMA5A_b.tif,Erythroxylym coca,28.4,288,197.25,111,203.5
TMA5A_c.tif,Erythroxylym coca,28.4,304.75,196.5,93.75,204.75
TMA5A_d.tif,Erythroxylym coca,28.4,319.167,195.167,79.833,206.5
TMA5A_e.tif,Erythroxylym coca,28.4,343.5,190,54.833,213.833
TMA5A_f.tif,Erythroxylym coca,28.4,298.5,191,101.5,218.5
TMA5A_g.tif,Erythroxylym coca,28.4,303.833,177.833,96.167,206.167
TMA5A_h.tif,Erythroxylym coca,28.4,308.5,194.5,90.5,211.5
TMA5A_i.tif,Erythroxylym coca,28.4,341,197.5,58,201
TMA5A_j.tif,Erythroxylym coca,28.4,333.5,195.5,64.5,195
TMA5B_a.tif,Erythroxylym coca,28.4,279.75,191,119,203
TMA5B_b.tif,Erythroxylym coca,28.4,299.75,196,98.25,201
TMA5B_c.tif,Erythroxylym coca,28.4,306,194,93.75,210.25
TMA5B_d.tif,Erythroxylym coca,28.4,298,198.25,100.75,197.25
TMA5B_e.tif,Erythroxylym coca,28.4,305.75,211,93.75,197.75
TMA5B_f.tif,Erythroxylym coca,28.4,299.75,187.75,100.5,199
TMA5B_g.tif,Erythroxylym coca,28.4,298,196,100.5,205.25
TMA5B_h.tif,Erythroxylym coca,28.4,299,187.75,99.75,213
TMA5B_i.tif,Erythroxylym coca,28.4,307,195.75,91.5,208.75
TMA5B_j.tif,Erythroxylym coca,28.4,297,202.5,101.75,194.5
TMA5M_a.tif,Erythroxylym coca,28.4,344.914,205.317,54.086,208.001
TMA5M_b.tif,Erythroxylym coca,28.4,316.726,199.947,82.721,208.449
TMA5M_c.tif,Erythroxylym coca,28.4,308.225,189.657,92.117,207.554
TMA5M_d.tif,Erythroxylym coca,28.4,303.303,213.37,95.167,196.5
TMA5M_e.tif,Erythroxylym coca,28.4,322.167,204.5,76.833,196.5
TMA5M_f.tif,Erythroxylym coca,28.4,330.167,198.167,69.833,208.5
TMA5M_g.tif,Erythroxylym coca,28.4,303.5,202.833,96.167,190.833
TMA5M_h.tif,Erythroxylym coca,28.4,321.833,183.167,78.167,189.833
TMA5M_i.tif,Erythroxylym coca,28.4,320.167,222.833,78.5,180.5
TMA5M_j.tif,Erythroxylym coca,28.4,326.167,205.5,73.167,195.833
TPC1A_a.tif,Erythroxylym novogranatense,28.4,256.333,200.167,143.833,197.167
TPC1A_b.tif,Erythroxylym novogranatense,28.4,248.333,203,151.5,194.5
TPC1A_c.tif,Erythroxylym novogranatense,28.4,260.167,209,138.667,198.667
TPC1A_d.tif,Erythroxylym novogranatense,28.4,260,194,139.667,205.333
TPC1A_e.tif,Erythroxylym novogranatense,28.4,244.5,200.833,155.833,200.333
TPC1A_f.tif,Erythroxylym novogranatense,28.4,252,201,147.833,196.5
TPC1A_g.tif,Erythroxylym novogranatense,28.4,246.167,202,152.833,193.5
TPC1A_h.tif,Erythroxylym novogranatense,28.4,258.167,189.5,141.833,203.5
TPC1A_i.tif,Erythroxylym novogranatense,28.4,271.167,209.667,128.667,195.333
TPC1A_j.tif,Erythroxylym novogranatense,28.4,285,192.25,114.5,202.75
TPC1A_k.tif,Erythroxylym novogranatense,28.4,267.25,209,131.5,198
TPC1A_l.tif,Erythroxylym novogranatense,28.4,262,193.5,136.5,197.75
TPC1A_m.tif,Erythroxylym novogranatense,28.4,281.25,201,118.5,196
TPC1A_n.tif,Erythroxylym novogranatense,28.4,261,188.5,137.5,202.25
TPC1B_a.tif,Erythroxylym novogranatense,28.4,248.5,208.833,150.667,199.5
TPC1B_b.tif,Erythroxylym novogranatense,28.4,243.333,198.5,155.5,196.167
TPC1B_c.tif,Erythroxylym novogranatense,28.4,257.167,197,141.833,201.833
TPC1B_d.tif,Erythroxylym novogranatense,28.4,261.333,200.167,138.667,202
TPC1B_e.tif,Erythroxylym novogranatense,28.4,263.333,193.833,135.833,204.833
TPC1B_f.tif,Erythroxylym novogranatense,28.4,256,192.833,142.833,210.5
TPC1B_g.tif,Erythroxylym novogranatense,28.4,270.5,198.833,129.667,200.333
TPC1B_h.tif,Erythroxylym novogranatense,28.4,266.167,195.167,132.5,199.833
TPC1B_i.tif,Erythroxylym novogranatense,28.4,275,201.25,124,202.75
TPC1B_j.tif,Erythroxylym novogranatense,28.4,279.25,196.25,120.75,202.5
TPC1B_k.tif,Erythroxylym novogranatense,28.4,275,199.5,123.75,199.75
TPC1B_l.tif,Erythroxylym novogranatense,28.4,290.25,199,108.5,200.5
TPC1B_m.tif,Erythroxylym novogranatense,28.4,278.25,200,121.75,199.25
TPC1B_n.tif,Erythroxylym novogranatense,28.4,260,200.75,139.75,198.5
TPC1B_o.tif,Erythroxylym novogranatense,28.4,269,200.75,130.5,200
TPC1M_a.tif,Erythroxylym novogranatense,28.4,283.25,203.5,117,198.75
TPC1M_b.tif,Erythroxylym novogranatense,28.4,257,211.5,141.75,196
TPC1M_c.tif,Erythroxylym novogranatense,28.4,254.5,198.75,145,196.75
TPC1M_d.tif,Erythroxylym novogranatense,28.4,268,195.25,130.75,198.75
TPC1M_e.tif,Erythroxylym novogranatense,28.4,259.75,192.75,139.75,199.75
TPC1M_f.tif,Erythroxylym novogranatense,28.4,241,200.75,157.75,201.75
TPC1M_g.tif,Erythroxylym novogranatense,28.4,259.5,203.5,139.75,200.75
TPC1M_h.tif,Erythroxylym novogranatense,28.4,257.25,198,142.75,203.5
TPC1M_i.tif,Erythroxylym novogranatense,28.4,270.75,211.75,127.5,199.5
TPC1M_j.tif,Erythroxylym novogranatense,28.4,248.75,196.75,149.75,198.75
TPC1M_k.tif,Erythroxylym novogranatense,28.4,263.75,198.75,134.75,201.75
TPC1M_l.tif,Erythroxylym novogranatense,28.4,236.167,197.833,163.5,203
TPC1M_m.tif,Erythroxylym novogranatense,28.4,229,198,170.75,200.75
TPC2A_a.tif,Erythroxylym novogranatense,28.4,282.75,209,115.75,193.5
TPC2A_b.tif,Erythroxylym novogranatense,28.4,242.25,202.5,156.5,195.75
TPC2A_c.tif,Erythroxylym novogranatense,28.4,253,207,145.5,197.25
TPC2A_d.tif,Erythroxylym novogranatense,28.4,254.25,212,145.5,197
TPC2A_e.tif,Erythroxylym novogranatense,28.4,260,206,139.5,191
TPC2A_f.tif,Erythroxylym novogranatense,28.4,254,202.75,145.75,195.75
TPC2A_g.tif,Erythroxylym novogranatense,28.4,253.75,215,144.5,195.75
TPC2A_h.tif,Erythroxylym novogranatense,28.4,268,206.75,131.5,194.75
TPC2A_i.tif,Erythroxylym novogranatense,28.4,242,204.75,156.5,198
TPC2A_j.tif,Erythroxylym novogranatense,28.4,238.25,203,161.5,199.625
TPC2A_k.tif,Erythroxylym novogranatense,28.4,233.375,204.25,166.5,199
TPC2A_l.tif,Erythroxylym novogranatense,28.4,235.25,199.875,163.625,203
TPC2A_m.tif,Erythroxylym novogranatense,28.4,238.125,204.375,161.625,199.125
TPC2A_n.tif,Erythroxylym novogranatense,28.4,239.375,205.75,159.625,199.625
TPC2A_o.tif,Erythroxylym novogranatense,28.4,237.25,205,162.5,198.75
TPC2B_a.tif,Erythroxylym novogranatense,28.4,288.25,191.5,111.75,195.5
TPC2B_b.tif,Erythroxylym novogranatense,28.4,269,190.75,129.75,206
TPC2B_c.tif,Erythroxylym novogranatense,28.4,287.25,184.25,112.5,210.75
TPC2B_d.tif,Erythroxylym novogranatense,28.4,286.25,198.25,113.5,204.25
TPC2B_e.tif,Erythroxylym novogranatense,28.4,264.75,198.75,133.5,216
TPC2B_f.tif,Erythroxylym novogranatense,28.4,260.25,197.25,138.75,199.75
TPC2B_g.tif,Erythroxylym novogranatense,28.4,263.25,197.5,136.75,199.25
TPC2B_h.tif,Erythroxylym novogranatense,28.4,268.75,185,130.5,210
TPC2B_i.tif,Erythroxylym novogranatense,28.4,255.25,197,144.75,209.75
TPC2B_j.tif,Erythroxylym novogranatense,28.4,256.75,195.25,142.75,201.25
TPC2B_k.tif,Erythroxylym novogranatense,28.4,258.75,199,139.5,205.5
TPC2M_a.tif,Erythroxylym novogranatense,28.4,246.167,193.333,153.667,207.5
TPC2M_b.tif,Erythroxylym novogranatense,28.4,252.167,198,146.833,197
TPC2M_c.tif,Erythroxylym novogranatense,28.4,255.333,197.333,144.667,199.333
TPC2M_d.tif,Erythroxylym novogranatense,28.4,259.167,197.333,140.833,205.5
TPC2M_e.tif,Erythroxylym novogranatense,28.4,248.333,200.5,150.833,197.5
TPC2M_f.tif,Erythroxylym novogranatense,28.4,255.167,193,143.833,201.667
TPC2M_g.tif,Erythroxylym novogranatense,28.4,274,199.25,125.5,203.5
TPC2M_h.tif,Erythroxylym novogranatense,28.4,262.25,185,136.75,207
TPC2M_i.tif,Erythroxylym novogranatense,28.4,266.25,192,134,199.25
TPC2M_j.tif,Erythroxylym novogranatense,28.4,272.25,199.75,127.5,201.5
TPC2M_k.tif,Erythroxylym novogranatense,28.4,280.25,204.75,118.75,194.75
