file,species,px_cm,base_x,base_y,tip_x,tip_y,variety,plant,leaf,full_name,type
TIP1A_l.tif,Erythroxylym novogranatense,28.4,279.5,192.5,119.75,197.0,TIP,1A,l,tingo pajarita,novogranatense
TIP1A_m.tif,Erythroxylym novogranatense,28.4,280.167,197.0,118.5,201.167,TIP,1A,m,tingo pajarita,novogranatense
TIP1A_n.tif,Erythroxylym novogranatense,28.4,250.333,191.833,149.667,199.5,TIP,1A,n,tingo pajarita,novogranatense
TIP1A_o.tif,Erythroxylym novogranatense,28.4,256.333,200.167,143.667,205.667,TIP,1A,o,tingo pajarita,novogranatense
TIP1A_p.tif,Erythroxylym novogranatense,28.4,250.833,198.0,149.667,201.333,TIP,1A,p,tingo pajarita,novogranatense
TIP1A_q.tif,Erythroxylym novogranatense,28.4,243.333,192.167,155.667,203.167,TIP,1A,q,tingo pajarita,novogranatense
TIP1A_r.tif,Erythroxylym novogranatense,28.4,272.833,197.667,126.667,201.167,TIP,1A,r,tingo pajarita,novogranatense
TIP1B_a.tif,Erythroxylym novogranatense,28.4,269.333,194.333,129.5,196.667,TIP,1B,a,tingo pajarita,novogranatense
TIP1B_b.tif,Erythroxylym novogranatense,28.4,250.333,191.833,148.667,203.667,TIP,1B,b,tingo pajarita,novogranatense
TIP1B_c.tif,Erythroxylym novogranatense,28.4,253.333,191.667,146.5,203.0,TIP,1B,c,tingo pajarita,novogranatense
TIP1B_d.tif,Erythroxylym novogranatense,28.4,259.333,197.833,140.833,205.167,TIP,1B,d,tingo pajarita,novogranatense
TIP1B_e.tif,Erythroxylym novogranatense,28.4,245.333,206.0,153.667,198.667,TIP,1B,e,tingo pajarita,novogranatense
TIP1B_f.tif,Erythroxylym novogranatense,28.4,261.167,191.0,138.5,208.167,TIP,1B,f,tingo pajarita,novogranatense
TIP1B_g.tif,Erythroxylym novogranatense,28.4,268.685,184.391,130.713,214.212,TIP,1B,g,tingo pajarita,novogranatense
TIP1B_h.tif,Erythroxylym novogranatense,28.4,256.333,175.0,142.667,211.667,TIP,1B,h,tingo pajarita,novogranatense
TIP1B_i.tif,Erythroxylym novogranatense,28.4,272.167,201.833,126.667,198.5,TIP,1B,i,tingo pajarita,novogranatense
TIP1B_j.tif,Erythroxylym novogranatense,28.4,267.5,193.833,132.833,210.167,TIP,1B,j,tingo pajarita,novogranatense
TIP1M_a.tif,Erythroxylym novogranatense,28.4,260.333,198.833,138.667,202.167,TIP,1M,a,tingo pajarita,novogranatense
TIP1M_b.tif,Erythroxylym novogranatense,28.4,263.333,194.5,136.667,193.667,TIP,1M,b,tingo pajarita,novogranatense
TIP1M_c.tif,Erythroxylym novogranatense,28.4,276.0,197.25,122.5,202.0,TIP,1M,c,tingo pajarita,novogranatense
TIP1M_d.tif,Erythroxylym novogranatense,28.4,257.25,191.25,142.75,199.25,TIP,1M,d,tingo pajarita,novogranatense
TIP1M_e.tif,Erythroxylym novogranatense,28.4,264.0,196.75,134.25,207.0,TIP,1M,e,tingo pajarita,novogranatense
TIP1M_f.tif,Erythroxylym novogranatense,28.4,275.75,196.0,123.5,206.75,TIP,1M,f,tingo pajarita,novogranatense
TIP1M_g.tif,Erythroxylym novogranatense,28.4,268.0,191.0,130.75,207.5,TIP,1M,g,tingo pajarita,novogranatense
TIP1M_h.tif,Erythroxylym novogranatense,28.4,271.25,193.5,127.5,202.0,TIP,1M,h,tingo pajarita,novogranatense
TIP1M_i.tif,Erythroxylym novogranatense,28.4,290.75,203.25,108.5,195.75,TIP,1M,i,tingo pajarita,novogranatense
TIP1M_j.tif,Erythroxylym novogranatense,28.4,258.25,191.25,141.75,203.75,TIP,1M,j,tingo pajarita,novogranatense
TIP1M_k.tif,Erythroxylym novogranatense,28.4,287.75,199.75,110.75,206.75,TIP,1M,k,tingo pajarita,novogranatense
TIP1M_l.tif,Erythroxylym novogranatense,28.4,275.25,194.5,123.5,206.25,TIP,1M,l,tingo pajarita,novogranatense
TIP2A_a.tif,Erythroxylym novogranatense,28.4,241.333,200.333,139.833,198.5,TIP,2A,a,tingo pajarita,novogranatense
TIP2A_b.tif,Erythroxylym novogranatense,28.4,245.333,196.833,154.667,202.5,TIP,2A,b,tingo pajarita,novogranatense
TIP2A_c.tif,Erythroxylym novogranatense,28.4,237.333,196.167,161.667,206.167,TIP,2A,c,tingo pajarita,novogranatense
TIP2A_d.tif,Erythroxylym novogranatense,28.4,239.333,198.833,160.833,200.667,TIP,2A,d,tingo pajarita,novogranatense
TIP2A_e.tif,Erythroxylym novogranatense,28.4,241.333,198.667,158.5,200.333,TIP,2A,e,tingo pajarita,novogranatense
TIP2A_f.tif,Erythroxylym novogranatense,28.4,258.333,196.667,140.833,201.667,TIP,2A,f,tingo pajarita,novogranatense
TIP2A_g.tif,Erythroxylym novogranatense,28.4,265.25,204.0,134.75,196.25,TIP,2A,g,tingo pajarita,novogranatense
TIP2A_h.tif,Erythroxylym novogranatense,28.4,269.25,196.5,130.5,199.75,TIP,2A,h,tingo pajarita,novogranatense
TIP2A_i.tif,Erythroxylym novogranatense,28.4,254.25,199.5,145.5,200.0,TIP,2A,i,tingo pajarita,novogranatense
TIP2A_j.tif,Erythroxylym novogranatense,28.4,256.0,194.5,142.75,201.75,TIP,2A,j,tingo pajarita,novogranatense
TIP2B_a.tif,Erythroxylym novogranatense,28.4,241.375,204.875,157.625,192.875,TIP,2B,a,tingo pajarita,novogranatense
TIP2B_b.tif,Erythroxylym novogranatense,28.4,270.333,205.0,129.5,198.667,TIP,2B,b,tingo pajarita,novogranatense
TIP2B_c.tif,Erythroxylym novogranatense,28.4,244.167,194.167,155.5,200.5,TIP,2B,c,tingo pajarita,novogranatense
TIP2B_d.tif,Erythroxylym novogranatense,28.4,261.333,201.0,137.667,201.333,TIP,2B,d,tingo pajarita,novogranatense
TIP2B_e.tif,Erythroxylym novogranatense,28.4,264.167,198.667,135.833,195.0,TIP,2B,e,tingo pajarita,novogranatense
TIP2B_f.tif,Erythroxylym novogranatense,28.4,264.333,210.5,134.833,195.5,TIP,2B,f,tingo pajarita,novogranatense
TIP2B_g.tif,Erythroxylym novogranatense,28.4,256.333,200.5,142.833,194.5,TIP,2B,g,tingo pajarita,novogranatense
TIP2B_h.tif,Erythroxylym novogranatense,28.4,262.333,202.667,137.833,192.333,TIP,2B,h,tingo pajarita,novogranatense
TIP2B_i.tif,Erythroxylym novogranatense,28.4,273.167,194.0,126.667,204.667,TIP,2B,i,tingo pajarita,novogranatense
TIP2B_j.tif,Erythroxylym novogranatense,28.4,260.333,201.0,139.667,196.333,TIP,2B,j,tingo pajarita,novogranatense
TIP2B_k.tif,Erythroxylym novogranatense,28.4,254.167,199.667,145.5,199.333,TIP,2B,k,tingo pajarita,novogranatense
TIP2B_l.tif,Erythroxylym novogranatense,28.4,253.333,198.667,145.833,203.167,TIP,2B,l,tingo pajarita,novogranatense
TIP2M_a.tif,Erythroxylym novogranatense,28.4,263.333,209.5,136.833,188.333,TIP,2M,a,tingo pajarita,novogranatense
TIP2M_b.tif,Erythroxylym novogranatense,28.4,265.333,206.5,134.667,194.333,TIP,2M,b,tingo pajarita,novogranatense
TIP2M_c.tif,Erythroxylym novogranatense,28.4,252.333,189.333,147.833,199.667,TIP,2M,c,tingo pajarita,novogranatense
TIP2M_d.tif,Erythroxylym novogranatense,28.4,249.333,199.833,150.5,200.667,TIP,2M,d,tingo pajarita,novogranatense
TIP2M_e.tif,Erythroxylym novogranatense,28.4,248.333,200.0,151.667,197.833,TIP,2M,e,tingo pajarita,novogranatense
TIP2M_f.tif,Erythroxylym novogranatense,28.4,241.333,203.0,158.667,198.5,TIP,2M,f,tingo pajarita,novogranatense
TIP2M_g.tif,Erythroxylym novogranatense,28.4,255.167,205.333,144.667,192.333,TIP,2M,g,tingo pajarita,novogranatense
TIP2M_h.tif,Erythroxylym novogranatense,28.4,254.0,205.333,145.5,194.167,TIP,2M,h,tingo pajarita,novogranatense
TIP2M_i.tif,Erythroxylym novogranatense,28.4,248.5,206.0,151.667,196.833,TIP,2M,i,tingo pajarita,novogranatense
TIP2M_j.tif,Erythroxylym novogranatense,28.4,244.333,204.5,155.667,198.0,TIP,2M,j,tingo pajarita,novogranatense
TIP3A_a.tif,Erythroxylym novogranatense,28.4,272.167,193.5,127.833,208.333,TIP,3A,a,tingo pajarita,novogranatense
TIP3A_b.tif,Erythroxylym novogranatense,28.4,271.333,191.5,127.667,212.5,TIP,3A,b,tingo pajarita,novogranatense
TIP3A_c.tif,Erythroxylym novogranatense,28.4,268.333,194.667,130.667,202.333,TIP,3A,c,tingo pajarita,novogranatense
TIP3A_d.tif,Erythroxylym novogranatense,28.4,246.167,184.167,153.833,212.0,TIP,3A,d,tingo pajarita,novogranatense
TIP3A_e.tif,Erythroxylym novogranatense,28.4,248.333,193.0,150.667,202.667,TIP,3A,e,tingo pajarita,novogranatense
TIP3A_f.tif,Erythroxylym novogranatense,28.4,256.333,203.0,143.667,203.5,TIP,3A,f,tingo pajarita,novogranatense
TIP3A_g.tif,Erythroxylym novogranatense,28.4,257.0,202.0,143.0,202.333,TIP,3A,g,tingo pajarita,novogranatense
TIP3A_h.tif,Erythroxylym novogranatense,28.4,256.333,193.0,142.5,203.5,TIP,3A,h,tingo pajarita,novogranatense
TIP3A_i.tif,Erythroxylym novogranatense,28.4,263.333,201.0,136.833,194.667,TIP,3A,i,tingo pajarita,novogranatense
TIP3A_j.tif,Erythroxylym novogranatense,28.4,253.333,198.5,146.5,199.667,TIP,3A,j,tingo pajarita,novogranatense
TIP3A_k.tif,Erythroxylym novogranatense,28.4,275.0,202.25,123.5,197.75,TIP,3A,k,tingo pajarita,novogranatense
TIP3A_l.tif,Erythroxylym novogranatense,28.4,246.0,173.75,152.75,216.75,TIP,3A,l,tingo pajarita,novogranatense
TIP3B_a.tif,Erythroxylym novogranatense,28.4,268.333,213.0,131.833,202.0,TIP,3B,a,tingo pajarita,novogranatense
TIP3B_b.tif,Erythroxylym novogranatense,28.4,268.333,213.5,131.833,197.333,TIP,3B,b,tingo pajarita,novogranatense
TIP3B_c.tif,Erythroxylym novogranatense,28.4,278.25,213.75,121.5,199.5,TIP,3B,c,tingo pajarita,novogranatense
TIP3B_d.tif,Erythroxylym novogranatense,28.4,278.25,212.75,120.5,196.75,TIP,3B,d,tingo pajarita,novogranatense
TIP3B_e.tif,Erythroxylym novogranatense,28.4,277.0,206.5,121.75,199.25,TIP,3B,e,tingo pajarita,novogranatense
TIP3B_f.tif,Erythroxylym novogranatense,28.4,292.25,206.0,107.5,202.75,TIP,3B,f,tingo pajarita,novogranatense
TIP3B_g.tif,Erythroxylym novogranatense,28.4,280.0,201.5,117.75,198.0,TIP,3B,g,tingo pajarita,novogranatense
TIP3B_h.tif,Erythroxylym novogranatense,28.4,279.25,191.0,119.5,201.75,TIP,3B,h,tingo pajarita,novogranatense
TIP3B_i.tif,Erythroxylym novogranatense,28.4,270.0,218.5,129.5,195.75,TIP,3B,i,tingo pajarita,novogranatense
TIP3B_j.tif,Erythroxylym novogranatense,28.4,280.0,225.25,119.0,192.75,TIP,3B,j,tingo pajarita,novogranatense
TIP3M_a.tif,Erythroxylym novogranatense,28.4,259.333,200.0,140.833,204.0,TIP,3M,a,tingo pajarita,novogranatense
TIP3M_b.tif,Erythroxylym novogranatense,28.4,273.5,200.75,125.75,203.75,TIP,3M,b,tingo pajarita,novogranatense
TIP3M_c.tif,Erythroxylym novogranatense,28.4,265.0,198.75,134.75,196.5,TIP,3M,c,tingo pajarita,novogranatense
TIP3M_d.tif,Erythroxylym novogranatense,28.4,270.0,191.5,129.5,205.5,TIP,3M,d,tingo pajarita,novogranatense
TIP3M_e.tif,Erythroxylym novogranatense,28.4,260.0,213.75,140.0,201.0,TIP,3M,e,tingo pajarita,novogranatense
TIP3M_f.tif,Erythroxylym novogranatense,28.4,259.0,201.5,140.5,203.75,TIP,3M,f,tingo pajarita,novogranatense
TIP3M_g.tif,Erythroxylym novogranatense,28.4,265.0,200.75,133.5,192.75,TIP,3M,g,tingo pajarita,novogranatense
TIP3M_h.tif,Erythroxylym novogranatense,28.4,258.0,187.75,140.5,203.0,TIP,3M,h,tingo pajarita,novogranatense
TIP3M_i.tif,Erythroxylym novogranatense,28.4,265.25,196.25,133.75,203.5,TIP,3M,i,tingo pajarita,novogranatense
TIP3M_j.tif,Erythroxylym novogranatense,28.4,271.75,198.25,126.75,203.25,TIP,3M,j,tingo pajarita,novogranatense
TMA1A_a.tif,Erythroxylym coca,28.4,237.25,203.875,161.75,199.0,TMA,1A,a,tingo maria,coca
TMA1A_b.tif,Erythroxylym coca,28.4,273.25,209.75,125.5,198.0,TMA,1A,b,tingo maria,coca
TMA1A_c.tif,Erythroxylym coca,28.4,277.0,212.75,121.25,201.0,TMA,1A,c,tingo maria,coca
TMA1A_d.tif,Erythroxylym coca,28.4,271.0,213.75,128.5,189.5,TMA,1A,d,tingo maria,coca
TMA1A_e.tif,Erythroxylym coca,28.4,286.25,211.25,113.5,194.0,TMA,1A,e,tingo maria,coca
TMA1A_f.tif,Erythroxylym coca,28.4,293.25,211.5,105.5,198.25,TMA,1A,f,tingo maria,coca
TMA1A_g.tif,Erythroxylym coca,28.4,305.833,203.5,91.833,194.5,TMA,1A,g,tingo maria,coca
TMA1A_h.tif,Erythroxylym coca,28.4,274.833,202.167,125.167,193.167,TMA,1A,h,tingo maria,coca
TMA1A_i.tif,Erythroxylym coca,28.4,279.167,200.5,120.167,190.5,TMA,1A,i,tingo maria,coca
TMA1A_j.tif,Erythroxylym coca,28.4,278.167,201.833,121.5,193.167,TMA,1A,j,tingo maria,coca
TMA1A_k.tif,Erythroxylym coca,28.4,278.833,206.5,121.167,191.167,TMA,1A,k,tingo maria,coca
TMA1A_l.tif,Erythroxylym coca,28.4,283.167,202.167,115.833,192.167,TMA,1A,l,tingo maria,coca
TMA1A_m.tif,Erythroxylym coca,28.4,301.833,208.5,96.5,215.167,TMA,1A,m,tingo maria,coca
TMA1B_a.tif,Erythroxylym coca,28.4,308.25,200.75,90.75,206.5,TMA,1B,a,tingo maria,coca
TMA1B_b.tif,Erythroxylym coca,28.4,309.0,198.5,89.5,209.25,TMA,1B,b,tingo maria,coca
TMA1B_c.tif,Erythroxylym coca,28.4,284.0,183.25,115.75,217.25,TMA,1B,c,tingo maria,coca
TMA1B_d.tif,Erythroxylym coca,28.4,312.5,205.833,86.5,188.5,TMA,1B,d,tingo maria,coca
TMA1B_e.tif,Erythroxylym coca,28.4,309.833,209.833,88.833,206.833,TMA,1B,e,tingo maria,coca
TMA1B_f.tif,Erythroxylym coca,28.4,306.167,189.167,94.167,200.167,TMA,1B,f,tingo maria,coca
TMA1B_g.tif,Erythroxylym coca,28.4,311.833,197.5,87.833,202.167,TMA,1B,g,tingo maria,coca
TMA1B_h.tif,Erythroxylym coca,28.4,312.833,197.167,86.167,207.167,TMA,1B,h,tingo maria,coca
TMA1B_i.tif,Erythroxylym coca,28.4,293.833,209.167,105.833,216.167,TMA,1B,i,tingo maria,coca
TMA1B_j.tif,Erythroxylym coca,28.4,309.167,201.5,90.833,201.167,TMA,1B,j,tingo maria,coca
TMA1M_a.tif,Erythroxylym coca,28.4,315.167,210.5,85.167,190.833,TMA,1M,a,tingo maria,coca
TMA1M_b.tif,Erythroxylym coca,28.4,317.833,182.833,81.167,198.5,TMA,1M,b,tingo maria,coca
TMA1M_c.tif,Erythroxylym coca,28.4,283.167,197.833,116.833,198.5,TMA,1M,c,tingo maria,coca
TMA1M_d.tif,Erythroxylym coca,28.4,284.167,194.833,114.833,200.167,TMA,1M,d,tingo maria,coca
TMA1M_e.tif,Erythroxylym coca,28.4,349.0,219.5,50.5,191.5,TMA,1M,e,tingo maria,coca
TMA1M_f.tif,Erythroxylym coca,28.4,285.0,201.75,114.5,200.0,TMA,1M,f,tingo maria,coca
TMA1M_g.tif,Erythroxylym coca,28.4,301.167,204.833,98.167,201.5,TMA,1M,g,tingo maria,coca
TMA1M_h.tif,Erythroxylym coca,28.4,291.333,195.0,108.5,202.5,TMA,1M,h,tingo maria,coca
TMA1M_i.tif,Erythroxylym coca,28.4,314.5,206.0,84.5,204.5,TMA,1M,i,tingo maria,coca
TMA1M_j.tif,Erythroxylym coca,28.4,307.5,196.0,91.0,204.5,TMA,1M,j,tingo maria,coca
TMA2A_a.tif,Erythroxylym coca,28.4,292.75,202.75,106.75,199.25,TMA,2A,a,tingo maria,coca
TMA2A_b.tif,Erythroxylym coca,28.4,320.833,199.167,79.167,191.833,TMA,2A,b,tingo maria,coca
TMA2A_c.tif,Erythroxylym coca,28.4,305.833,202.167,93.167,200.833,TMA,2A,c,tingo maria,coca
TMA2A_d.tif,Erythroxylym coca,28.4,329.167,202.167,71.167,202.5,TMA,2A,d,tingo maria,coca
TMA2A_e.tif,Erythroxylym coca,28.4,309.167,186.5,91.167,218.833,TMA,2A,e,tingo maria,coca
TMA2A_f.tif,Erythroxylym coca,28.4,311.5,202.833,88.5,200.5,TMA,2A,f,tingo maria,coca
TMA2A_g.tif,Erythroxylym coca,28.4,327.167,196.167,72.5,210.167,TMA,2A,g,tingo maria,coca
TMA2A_h.tif,Erythroxylym coca,28.4,308.167,186.167,90.833,206.833,TMA,2A,h,tingo maria,coca
TMA2A_i.tif,Erythroxylym coca,28.4,317.833,222.5,81.5,202.167,TMA,2A,i,tingo maria,coca
TMA2A_j.tif,Erythroxylym coca,28.4,292.833,189.833,106.833,198.167,TMA,2A,j,tingo maria,coca
TMA2B_a.tif,Erythroxylym coca,28.4,330.167,197.5,69.167,203.833,TMA,2B,a,tingo maria,coca
TMA2B_b.tif,Erythroxylym coca,28.4,334.833,206.167,64.833,200.5,TMA,2B,b,tingo maria,coca
TMA2B_c.tif,Erythroxylym coca,28.4,325.5,216.5,73.833,188.167,TMA,2B,c,tingo maria,coca
TMA2B_d.tif,Erythroxylym coca,28.4,338.5,200.0,60.833,210.167,TMA,2B,d,tingo maria,coca
TMA2B_e.tif,Erythroxylym coca,28.4,338.5,199.0,60.5,195.0,TMA,2B,e,tingo maria,coca
TMA2B_f.tif,Erythroxylym coca,28.4,286.5,206.5,113.5,206.0,TMA,2B,f,tingo maria,coca
TMA2B_g.tif,Erythroxylym coca,28.4,312.5,216.0,87.0,188.5,TMA,2B,g,tingo maria,coca
TMA2B_h.tif,Erythroxylym coca,28.4,322.5,203.5,76.0,193.5,TMA,2B,h,tingo maria,coca
TMA2B_i.tif,Erythroxylym coca,28.4,298.5,198.0,100.5,204.0,TMA,2B,i,tingo maria,coca
TMA2B_j.tif,Erythroxylym coca,28.4,295.833,202.167,102.833,201.833,TMA,2B,j,tingo maria,coca
TMA2B_k.tif,Erythroxylym coca,28.4,294.167,186.5,105.167,212.5,TMA,2B,k,tingo maria,coca
TMA2M_a.tif,Erythroxylym coca,28.4,284.0,189.75,115.0,208.0,TMA,2M,a,tingo maria,coca
TMA2M_b.tif,Erythroxylym coca,28.4,295.25,209.0,104.5,195.75,TMA,2M,b,tingo maria,coca
TMA2M_c.tif,Erythroxylym coca,28.4,296.75,196.75,101.5,205.5,TMA,2M,c,tingo maria,coca
TMA2M_d.tif,Erythroxylym coca,28.4,312.167,181.167,86.75,205.75,TMA,2M,d,tingo maria,coca
TMA2M_e.tif,Erythroxylym coca,28.4,288.5,202.833,110.833,198.833,TMA,2M,e,tingo maria,coca
TMA2M_f.tif,Erythroxylym coca,28.4,269.833,185.5,129.5,209.5,TMA,2M,f,tingo maria,coca
TMA2M_g.tif,Erythroxylym coca,28.4,285.833,206.833,112.5,203.5,TMA,2M,g,tingo maria,coca
TMA2M_h.tif,Erythroxylym coca,28.4,281.833,190.5,116.833,202.167,TMA,2M,h,tingo maria,coca
TMA2M_i.tif,Erythroxylym coca,28.4,301.833,203.833,98.167,199.167,TMA,2M,i,tingo maria,coca
TMA2M_j.tif,Erythroxylym coca,28.4,292.167,202.167,106.833,202.5,TMA,2M,j,tingo maria,coca
TMA3A_a.tif,Erythroxylym coca,28.4,285.0,209.5,115.0,197.0,TMA,3A,a,tingo maria,coca
TMA3A_b.tif,Erythroxylym coca,28.4,278.0,207.5,121.25,194.25,TMA,3A,b,tingo maria,coca
TMA3A_c.tif,Erythroxylym coca,28.4,288.0,213.5,111.75,183.0,TMA,3A,c,tingo maria,coca
TMA3A_d.tif,Erythroxylym coca,28.4,290.25,204.25,109.0,199.0,TMA,3A,d,tingo maria,coca
TMA3A_e.tif,Erythroxylym coca,28.4,297.5,202.5,102.5,199.75,TMA,3A,e,tingo maria,coca
TMA3A_f.tif,Erythroxylym coca,28.4,319.167,195.167,80.833,212.167,TMA,3A,f,tingo maria,coca
TMA3A_g.tif,Erythroxylym coca,28.4,285.167,196.5,113.5,204.833,TMA,3A,g,tingo maria,coca
TMA3A_h.tif,Erythroxylym coca,28.4,282.167,194.5,116.5,195.833,TMA,3A,h,tingo maria,coca
TMA3A_i.tif,Erythroxylym coca,28.4,290.5,206.833,109.833,206.833,TMA,3A,i,tingo maria,coca
TMA3A_j.tif,Erythroxylym coca,28.4,87.833,199.833,311.167,191.5,TMA,3A,j,tingo maria,coca
TMA3A_k.tif,Erythroxylym coca,28.4,79.833,200.5,318.5,204.5,TMA,3A,k,tingo maria,coca
TMA3A_l.tif,Erythroxylym coca,28.4,71.167,200.167,329.167,199.5,TMA,3A,l,tingo maria,coca
TMA3B_a.tif,Erythroxylym coca,28.4,311.833,204.833,86.833,194.167,TMA,3B,a,tingo maria,coca
TMA3B_b.tif,Erythroxylym coca,28.4,309.167,200.167,89.833,196.5,TMA,3B,b,tingo maria,coca
TMA3B_c.tif,Erythroxylym coca,28.4,312.167,201.833,87.5,195.5,TMA,3B,c,tingo maria,coca
TMA3B_d.tif,Erythroxylym coca,28.4,320.167,199.167,78.833,205.167,TMA,3B,d,tingo maria,coca
TMA3B_e.tif,Erythroxylym coca,28.4,342.833,205.833,56.833,183.167,TMA,3B,e,tingo maria,coca
TMA3B_f.tif,Erythroxylym coca,28.4,327.5,201.833,73.167,202.167,TMA,3B,f,tingo maria,coca
TMA3B_g.tif,Erythroxylym coca,28.4,308.833,191.167,90.167,207.167,TMA,3B,g,tingo maria,coca
TMA3B_h.tif,Erythroxylym coca,28.4,305.5,197.167,93.833,204.5,TMA,3B,h,tingo maria,coca
TMA3B_i.tif,Erythroxylym coca,28.4,294.5,202.5,104.167,205.167,TMA,3B,i,tingo maria,coca
TMA3B_j.tif,Erythroxylym coca,28.4,308.167,190.5,91.833,206.5,TMA,3B,j,tingo maria,coca
TMA3M_a.tif,Erythroxylym coca,28.4,258.333,192.833,140.833,196.5,TMA,3M,a,tingo maria,coca
TMA3M_b.tif,Erythroxylym coca,28.4,264.5,198.0,134.833,201.0,TMA,3M,b,tingo maria,coca
TMA3M_c.tif,Erythroxylym coca,28.4,318.167,203.833,81.5,205.5,TMA,3M,c,tingo maria,coca
TMA3M_d.tif,Erythroxylym coca,28.4,304.167,214.5,95.167,196.5,TMA,3M,d,tingo maria,coca
TMA3M_e.tif,Erythroxylym coca,28.4,318.5,196.833,81.5,196.833,TMA,3M,e,tingo maria,coca
TMA3M_f.tif,Erythroxylym coca,28.4,326.833,202.833,72.833,216.833,TMA,3M,f,tingo maria,coca
TMA3M_g.tif,Erythroxylym coca,28.4,303.167,198.833,95.833,198.833,TMA,3M,g,tingo maria,coca
TMA3M_h.tif,Erythroxylym coca,28.4,279.5,205.5,119.167,200.167,TMA,3M,h,tingo maria,coca
TMA3M_i.tif,Erythroxylym coca,28.4,288.833,181.833,110.833,210.5,TMA,3M,i,tingo maria,coca
TMA3M_j.tif,Erythroxylym coca,28.4,292.833,209.5,105.833,188.833,TMA,3M,j,tingo maria,coca
TMA4A_a.tif,Erythroxylym coca,28.4,304.75,199.5,95.0,207.0,TMA,4A,a,tingo maria,coca
TMA4A_b.tif,Erythroxylym coca,28.4,314.5,196.167,84.167,197.833,TMA,4A,b,tingo maria,coca
TMA4A_c.tif,Erythroxylym coca,28.4,312.833,204.167,84.5,193.833,TMA,4A,c,tingo maria,coca
TMA4A_d.tif,Erythroxylym coca,28.4,302.833,203.167,97.167,201.833,TMA,4A,d,tingo maria,coca
TMA4A_e.tif,Erythroxylym coca,28.4,295.833,204.167,103.833,198.167,TMA,4A,e,tingo maria,coca
TMA4A_f.tif,Erythroxylym coca,28.4,277.875,201.0,120.5,198.167,TMA,4A,f,tingo maria,coca
TMA4A_g.tif,Erythroxylym coca,28.4,298.5,187.833,102.5,199.833,TMA,4A,g,tingo maria,coca
TMA4A_h.tif,Erythroxylym coca,28.4,291.833,200.833,106.833,192.5,TMA,4A,h,tingo maria,coca
TMA4A_i.tif,Erythroxylym coca,28.4,286.833,195.5,111.5,202.167,TMA,4A,i,tingo maria,coca
TMA4A_j.tif,Erythroxylym coca,28.4,292.167,192.5,107.167,192.5,TMA,4A,j,tingo maria,coca
TMA4B_a.tif,Erythroxylym coca,28.4,293.25,187.75,107.0,210.0,TMA,4B,a,tingo maria,coca
TMA4B_b.tif,Erythroxylym coca,28.4,265.75,189.0,133.5,204.0,TMA,4B,b,tingo maria,coca
TMA4B_c.tif,Erythroxylym coca,28.4,284.0,199.0,115.75,200.5,TMA,4B,c,tingo maria,coca
TMA4B_d.tif,Erythroxylym coca,28.4,109.0,206.75,291.25,189.0,TMA,4B,d,tingo maria,coca
TMA4B_e.tif,Erythroxylym coca,28.4,129.5,197.5,270.25,201.75,TMA,4B,e,tingo maria,coca
TMA4B_f.tif,Erythroxylym coca,28.4,148.75,204.5,251.25,195.5,TMA,4B,f,tingo maria,coca
TMA4B_g.tif,Erythroxylym coca,28.4,113.5,201.5,286.0,199.25,TMA,4B,g,tingo maria,coca
TMA4B_h.tif,Erythroxylym coca,28.4,121.5,201.0,278.0,201.5,TMA,4B,h,tingo maria,coca
TMA4B_i.tif,Erythroxylym coca,28.4,93.75,202.75,306.25,206.75,TMA,4B,i,tingo maria,coca
TMA4B_j.tif,Erythroxylym coca,28.4,110.5,197.75,289.25,209.0,TMA,4B,j,tingo maria,coca
TMA4B_k.tif,Erythroxylym coca,28.4,76.833,198.167,321.5,199.5,TMA,4B,k,tingo maria,coca
TMA4M_a.tif,Erythroxylym coca,28.4,282.0,204.5,117.75,201.75,TMA,4M,a,tingo maria,coca
TMA4M_b.tif,Erythroxylym coca,28.4,111.75,195.25,288.0,200.5,TMA,4M,b,tingo maria,coca
TMA4M_c.tif,Erythroxylym coca,28.4,125.75,201.0,274.0,194.5,TMA,4M,c,tingo maria,coca
TMA4M_d.tif,Erythroxylym coca,28.4,113.5,196.5,285.5,182.75,TMA,4M,d,tingo maria,coca
TMA4M_e.tif,Erythroxylym coca,28.4,120.5,205.0,279.0,195.0,TMA,4M,e,tingo maria,coca
TMA4M_f.tif,Erythroxylym coca,28.4,92.5,222.25,306.25,195.5,TMA,4M,f,tingo maria,coca
TMA4M_g.tif,Erythroxylym coca,28.4,86.5,203.833,312.5,195.167,TMA,4M,g,tingo maria,coca
TMA4M_h.tif,Erythroxylym coca,28.4,120.5,215.5,277.833,185.167,TMA,4M,h,tingo maria,coca
TMA4M_i.tif,Erythroxylym coca,28.4,108.167,212.833,292.5,188.833,TMA,4M,i,tingo maria,coca
TMA4M_j.tif,Erythroxylym coca,28.4,126.167,206.167,272.833,189.833,TMA,4M,j,tingo maria,coca
TMA4M_k.tif,Erythroxylym coca,28.4,102.833,218.167,295.5,184.833,TMA,4M,k,tingo maria,coca
TMA5A_a.tif,Erythroxylym coca,28.4,295.0,201.75,104.0,209.75,TMA,5A,a,tingo maria,coca
TMA5A_b.tif,Erythroxylym coca,28.4,288.0,197.25,111.0,203.5,TMA,5A,b,tingo maria,coca
